dataset,features,samples,degree,runtime_seconds,gap,fdr,tpr,fpr,shd,nnz,precision,f1score,g_score
dynamic_er_gauss_10,10,2000,5,1.8629052639007568,2.6845749523829564e-08,0.16666666666666666,1.0,0.003389830508474576,1,6,0.8333333333333334,0.9090909090909091,0.8
dynamic_er_gauss_10,10,2000,5,1.68806791305542,2.0083559775468426e-07,0.0,1.0,0.0,0,5,1.0,1.0,1.0
