dataset,features,samples,degree,runtime_seconds,gap,fdr,tpr,fpr,shd,nnz,precision,f1score,g_score
static_er_gauss_15,15,100,1,1.2278809547424316,0.0008493801697162648,1.0,0.0,0.01037037037037037,7,7,0.0,0.0,0.0
static_er_gauss_15,15,100,2,2.512178897857666,0.0009487210662982537,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,3,3.0171430110931396,0.0009939120234976528,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,4,3.470776081085205,0.000982836649754013,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,5,4.247258901596069,0.0009772095965519514,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,6,4.507290840148926,0.0009634100782424617,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,7,3.809011936187744,0.0009775407481232568,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,8,3.412069082260132,0.0009686697596100034,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,9,3.6010308265686035,0.000972291288716862,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,10,3.8193540573120117,0.0009825643956943326,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,11,4.903438091278076,0.000993425450510947,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,12,5.967683792114258,0.0009524044906663826,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,13,5.681660175323486,0.0009747753277120176,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,14,5.59536600112915,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,15,5.7244157791137695,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,16,6.499300241470337,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,17,6.015705823898315,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,18,6.749966144561768,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,19,6.408875942230225,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,20,6.175359010696411,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,21,5.125694036483765,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,22,6.0544209480285645,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,23,5.490916013717651,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,24,5.558627128601074,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,25,5.1781487464904785,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,26,5.4159629344940186,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,27,4.9962379932403564,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,28,5.35934591293335,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,29,4.7547829151153564,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,30,6.007964849472046,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,31,7.087748289108276,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,32,6.4413511753082275,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,33,5.981463670730591,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,34,5.867356300354004,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
static_er_gauss_15,15,100,35,5.864520072937012,0.0009810872955938032,1.0,0.0,0.011851851851851851,8,8,0.0,0.0,0.0
